,id,address_v4,address_v6,asn_v4,asn_v6,prefix_v4,prefix_v6,is_anchor,is_public,status,status_since,first_connected,total_uptime,tags,country_code,latitude,longitude,day,probe,status_name,continent
0,30596,89.139.55.161,,1680.0,,89.139.0.0/16,,False,True,1,1707064770,1496349593.0,169512122,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'double-nat', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v3', 'system-ipv4-capable', 'ipv4', 'probe-v3', 'wi-fi', 'system-ipv4-works', 'home'}",IL,32.8205,35.0715,20240209,https://atlas.ripe.net/api/v2/probes/30596/,Connected,AS
1,52844,118.1.0.128,2400:4053:3020:900:1:89ff:fe75:3803,4713.0,4713.0,118.0.0.0/12,2400:4000::/22,False,True,1,1706944117,1576254350.0,130778207,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'isp', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'wi-fi', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",JP,37.7795,140.4495,20240209,https://atlas.ripe.net/api/v2/probes/52844/,Connected,AS
2,52844,118.1.0.128,2400:4053:3020:900:1:89ff:fe75:3803,4713.0,4713.0,118.0.0.0/12,2400:4000::/22,False,True,1,1706944117,1576254350.0,130778207,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'isp', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'wi-fi', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",JP,37.7795,140.4495,20240209,https://atlas.ripe.net/api/v2/probes/52844/,Connected,AS
3,52844,118.1.0.128,2400:4053:3020:900:1:89ff:fe75:3803,4713.0,4713.0,118.0.0.0/12,2400:4000::/22,False,True,1,1706944117,1576254350.0,130778207,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'isp', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'wi-fi', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",JP,37.7795,140.4495,20240209,https://atlas.ripe.net/api/v2/probes/52844/,Connected,AS
4,52844,118.1.0.128,2400:4053:3020:900:1:89ff:fe75:3803,4713.0,4713.0,118.0.0.0/12,2400:4000::/22,False,True,1,1706944117,1576254350.0,130778207,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'isp', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'wi-fi', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",JP,37.7795,140.4495,20240209,https://atlas.ripe.net/api/v2/probes/52844/,Connected,AS
5,52844,118.1.0.128,2400:4053:3020:900:1:89ff:fe75:3803,4713.0,4713.0,118.0.0.0/12,2400:4000::/22,False,True,1,1706944117,1576254350.0,130778207,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'isp', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'wi-fi', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",JP,37.7795,140.4495,20240209,https://atlas.ripe.net/api/v2/probes/52844/,Connected,AS
6,1005958,211.114.5.242,fdbe:1ee9:1e16::1,4766.0,,211.114.0.0/16,,False,True,1,1706627559,1686318187.0,21117213,"{'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'ipv4', 'openwrt-3', 'system-ipv6-ula', 'wi-fi', 'nat', 'cable', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'system-ipv6-capable', 'system-software'}",KR,35.9615,129.3995,20240209,https://atlas.ripe.net/api/v2/probes/1005958/,Connected,AS
7,52844,118.1.0.128,2400:4053:3020:900:1:89ff:fe75:3803,4713.0,4713.0,118.0.0.0/12,2400:4000::/22,False,True,1,1706944117,1576254350.0,130778207,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'isp', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'wi-fi', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",JP,37.7795,140.4495,20240209,https://atlas.ripe.net/api/v2/probes/52844/,Connected,AS
8,50695,188.121.179.240,,43451.0,,188.121.176.0/20,,False,True,1,1706637820,1551211150.0,145803163,"{'wireless-isp', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'ipv6', 'system-v4', 'ipv4', 'nat', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home'}",SK,48.7495,17.5815,20240209,https://atlas.ripe.net/api/v2/probes/50695/,Connected,EU
9,1005958,211.114.5.242,fdbe:1ee9:1e16::1,4766.0,,211.114.0.0/16,,False,True,1,1706627559,1686318187.0,21117213,"{'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'ipv4', 'openwrt-3', 'system-ipv6-ula', 'wi-fi', 'nat', 'cable', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'system-ipv6-capable', 'system-software'}",KR,35.9615,129.3995,20240209,https://atlas.ripe.net/api/v2/probes/1005958/,Connected,AS
10,17590,171.76.81.149,2401:4900:1f28:157c:6666:b3ff:fed1:2e06,24560.0,24560.0,171.76.80.0/22,2401:4900:1f28::/48,False,True,1,1707377125,1406640416.0,213888987,"{'system-resolves-a-correctly', 'system-resolves-aaaa-incorrectly', 'system-ipv4-capable', 'system-v3', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv6-stable-30d', 'ipv4', 'system-ipv6-stable-90d', 'system-ipv6-works', 'wi-fi', 'system-ipv4-works', 'system-ipv4-stable-30d', 'system-ipv6-capable', 'home'}",IN,13.0375,77.7515,20240209,https://atlas.ripe.net/api/v2/probes/17590/,Connected,AS
11,17590,171.76.81.149,2401:4900:1f28:157c:6666:b3ff:fed1:2e06,24560.0,24560.0,171.76.80.0/22,2401:4900:1f28::/48,False,True,1,1707377125,1406640416.0,213888987,"{'system-resolves-a-correctly', 'system-resolves-aaaa-incorrectly', 'system-ipv4-capable', 'system-v3', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv6-stable-30d', 'ipv4', 'system-ipv6-stable-90d', 'system-ipv6-works', 'wi-fi', 'system-ipv4-works', 'system-ipv4-stable-30d', 'system-ipv6-capable', 'home'}",IN,13.0375,77.7515,20240209,https://atlas.ripe.net/api/v2/probes/17590/,Connected,AS
12,52844,118.1.0.128,2400:4053:3020:900:1:89ff:fe75:3803,4713.0,4713.0,118.0.0.0/12,2400:4000::/22,False,True,1,1706944117,1576254350.0,130778207,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'isp', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'wi-fi', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",JP,37.7795,140.4495,20240209,https://atlas.ripe.net/api/v2/probes/52844/,Connected,AS
13,52844,118.1.0.128,2400:4053:3020:900:1:89ff:fe75:3803,4713.0,4713.0,118.0.0.0/12,2400:4000::/22,False,True,1,1706944117,1576254350.0,130778207,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'isp', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'wi-fi', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",JP,37.7795,140.4495,20240209,https://atlas.ripe.net/api/v2/probes/52844/,Connected,AS
14,1002768,97.115.163.28,fda0:b85f:4f28:87c7:7119:6735:6dc6:e4ce,209.0,,97.115.128.0/17,,False,True,1,1706627258,1628531616.0,70164328,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'ipv4', 'raspberry-pi', 'system-ipv6-ula', 'wi-fi', 'pppoe', 'system-ipv6-capable', 'system-ipv4-works', 'home', 'system-software'}",US,45.5215,-122.8095,20240209,https://atlas.ripe.net/api/v2/probes/1002768/,Connected,NA
15,27119,85.65.184.233,,1680.0,,85.65.0.0/16,,False,True,1,1707067672,1457423167.0,246989811,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-v3', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'cellcom', 'system-ipv4-capable', 'ipv4', 'nat', 'wi-fi', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home'}",IL,32.0215,34.7375,20240209,https://atlas.ripe.net/api/v2/probes/27119/,Connected,AS
16,52844,118.1.0.128,2400:4053:3020:900:1:89ff:fe75:3803,4713.0,4713.0,118.0.0.0/12,2400:4000::/22,False,True,1,1706944117,1576254350.0,130778207,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'isp', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'wi-fi', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",JP,37.7795,140.4495,20240209,https://atlas.ripe.net/api/v2/probes/52844/,Connected,AS
17,13056,67.170.249.69,2601:645:8900:aab0:a2f3:c1ff:fec4:3bcd,7922.0,7922.0,67.160.0.0/11,2601::/20,False,True,1,1707051550,1383756172.0,316319418,"{'wireless-isp', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v3', 'system-ipv6-stable-30d', 'system-ipv6-stable-90d', 'system-ipv6-works', 'nat', 'system-ipv4-works', 'system-ipv4-stable-30d', 'system-ipv6-capable', 'home'}",US,37.7705,-122.4205,20240209,https://atlas.ripe.net/api/v2/probes/13056/,Connected,NA
18,30596,89.139.55.161,,1680.0,,89.139.0.0/16,,False,True,1,1707064770,1496349593.0,169512122,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'double-nat', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v3', 'system-ipv4-capable', 'ipv4', 'probe-v3', 'wi-fi', 'system-ipv4-works', 'home'}",IL,32.8205,35.0715,20240209,https://atlas.ripe.net/api/v2/probes/30596/,Connected,AS
19,52844,118.1.0.128,2400:4053:3020:900:1:89ff:fe75:3803,4713.0,4713.0,118.0.0.0/12,2400:4000::/22,False,True,1,1706944117,1576254350.0,130778207,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'isp', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'wi-fi', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",JP,37.7795,140.4495,20240209,https://atlas.ripe.net/api/v2/probes/52844/,Connected,AS
20,30596,89.139.55.161,,1680.0,,89.139.0.0/16,,False,True,1,1707064770,1496349593.0,169512122,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'double-nat', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v3', 'system-ipv4-capable', 'ipv4', 'probe-v3', 'wi-fi', 'system-ipv4-works', 'home'}",IL,32.8205,35.0715,20240209,https://atlas.ripe.net/api/v2/probes/30596/,Connected,AS
21,24908,71.11.76.107,2600:6c55:6400:d5f:c66e:1fff:fe3a:e646,20115.0,20115.0,71.11.64.0/20,2600:6c55::/32,False,True,1,1706382454,1444452040.0,254529357,"{'system-ipv4-capable', 'system-ipv6-capable', 'system-resolves-a-correctly', 'bog', 'system-ipv4-stable-90d', 'docsis3', 'ipv4', 'system-ipv4-stable-30d', 'home', 'system-v3', 'system-ipv4-rfc1918', 'ipv6', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'cable', 'wi-fi', 'system-ipv4-works', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d'}",US,43.0515,-124.4225,20240209,https://atlas.ripe.net/api/v2/probes/24908/,Connected,NA
22,61316,89.182.1.45,2a02:560:5303:d00:da58:d7ff:fe03:b0b,13045.0,13045.0,89.182.0.0/16,2a02:560::/32,False,True,1,1706845187,1669457726.0,38001534,"{'system-ipv4-capable', 'native-ipv6', 'x11ssi-ln4f', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-v5', 'system-ipv4-stable-90d', 'ipv4', 'native-ipv4', 'pppoe', 'system-ipv4-stable-30d', 'home', 'supermicro', 'system-ipv4-rfc1918', 'ipv6', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv6-stable-30d', 'system-ipv6-works', 'wi-fi', 'nat', 'system-ipv4-works', 'galactica', 'multihomed', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",DE,52.3005,9.9075,20240209,https://atlas.ripe.net/api/v2/probes/61316/,Connected,EU
23,30596,89.139.55.161,,1680.0,,89.139.0.0/16,,False,True,1,1707064770,1496349593.0,169512122,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'double-nat', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v3', 'system-ipv4-capable', 'ipv4', 'probe-v3', 'wi-fi', 'system-ipv4-works', 'home'}",IL,32.8205,35.0715,20240209,https://atlas.ripe.net/api/v2/probes/30596/,Connected,AS
24,30596,89.139.55.161,,1680.0,,89.139.0.0/16,,False,True,1,1707064770,1496349593.0,169512122,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'double-nat', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v3', 'system-ipv4-capable', 'ipv4', 'probe-v3', 'wi-fi', 'system-ipv4-works', 'home'}",IL,32.8205,35.0715,20240209,https://atlas.ripe.net/api/v2/probes/30596/,Connected,AS
25,17590,171.76.81.149,2401:4900:1f28:157c:6666:b3ff:fed1:2e06,24560.0,24560.0,171.76.80.0/22,2401:4900:1f28::/48,False,True,1,1707377125,1406640416.0,213888987,"{'system-resolves-a-correctly', 'system-resolves-aaaa-incorrectly', 'system-ipv4-capable', 'system-v3', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv6-stable-30d', 'ipv4', 'system-ipv6-stable-90d', 'system-ipv6-works', 'wi-fi', 'system-ipv4-works', 'system-ipv4-stable-30d', 'system-ipv6-capable', 'home'}",IN,13.0375,77.7515,20240209,https://atlas.ripe.net/api/v2/probes/17590/,Connected,AS
26,30596,89.139.55.161,,1680.0,,89.139.0.0/16,,False,True,1,1707064770,1496349593.0,169512122,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'double-nat', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v3', 'system-ipv4-capable', 'ipv4', 'probe-v3', 'wi-fi', 'system-ipv4-works', 'home'}",IL,32.8205,35.0715,20240209,https://atlas.ripe.net/api/v2/probes/30596/,Connected,AS
27,30596,89.139.55.161,,1680.0,,89.139.0.0/16,,False,True,1,1707064770,1496349593.0,169512122,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'double-nat', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v3', 'system-ipv4-capable', 'ipv4', 'probe-v3', 'wi-fi', 'system-ipv4-works', 'home'}",IL,32.8205,35.0715,20240209,https://atlas.ripe.net/api/v2/probes/30596/,Connected,AS
28,62760,185.14.232.54,,199490.0,,185.14.232.0/22,,False,True,1,1707490919,1668773113.0,38603476,"{'wireless-isp', 'system-resolver-mangles-case', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v5', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home'}",CZ,49.9875,14.7505,20240209,https://atlas.ripe.net/api/v2/probes/62760/,Connected,EU
29,30596,89.139.55.161,,1680.0,,89.139.0.0/16,,False,True,1,1707064770,1496349593.0,169512122,"{'fibre', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'double-nat', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v3', 'system-ipv4-capable', 'ipv4', 'probe-v3', 'wi-fi', 'system-ipv4-works', 'home'}",IL,32.8205,35.0715,20240209,https://atlas.ripe.net/api/v2/probes/30596/,Connected,AS
30,52844,118.1.0.128,2400:4053:3020:900:1:89ff:fe75:3803,4713.0,4713.0,118.0.0.0/12,2400:4000::/22,False,True,1,1706944117,1576254350.0,130778207,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'isp', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'wi-fi', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",JP,37.7795,140.4495,20240209,https://atlas.ripe.net/api/v2/probes/52844/,Connected,AS
31,52844,118.1.0.128,2400:4053:3020:900:1:89ff:fe75:3803,4713.0,4713.0,118.0.0.0/12,2400:4000::/22,False,True,1,1706944117,1576254350.0,130778207,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'isp', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'wi-fi', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",JP,37.7795,140.4495,20240209,https://atlas.ripe.net/api/v2/probes/52844/,Connected,AS
32,52844,118.1.0.128,2400:4053:3020:900:1:89ff:fe75:3803,4713.0,4713.0,118.0.0.0/12,2400:4000::/22,False,True,1,1706944117,1576254350.0,130778207,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'isp', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'wi-fi', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",JP,37.7795,140.4495,20240209,https://atlas.ripe.net/api/v2/probes/52844/,Connected,AS
33,62760,185.14.232.54,,199490.0,,185.14.232.0/22,,False,True,1,1707490919,1668773113.0,38603476,"{'wireless-isp', 'system-resolver-mangles-case', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v5', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home'}",CZ,49.9875,14.7505,20240209,https://atlas.ripe.net/api/v2/probes/62760/,Connected,EU
34,17590,171.76.81.149,2401:4900:1f28:157c:6666:b3ff:fed1:2e06,24560.0,24560.0,171.76.80.0/22,2401:4900:1f28::/48,False,True,1,1707377125,1406640416.0,213888987,"{'system-resolves-a-correctly', 'system-resolves-aaaa-incorrectly', 'system-ipv4-capable', 'system-v3', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-ipv6-stable-30d', 'ipv4', 'system-ipv6-stable-90d', 'system-ipv6-works', 'wi-fi', 'system-ipv4-works', 'system-ipv4-stable-30d', 'system-ipv6-capable', 'home'}",IN,13.0375,77.7515,20240209,https://atlas.ripe.net/api/v2/probes/17590/,Connected,AS
35,1005958,211.114.5.242,fdbe:1ee9:1e16::1,4766.0,,211.114.0.0/16,,False,True,1,1706627559,1686318187.0,21117213,"{'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'ipv4', 'openwrt-3', 'system-ipv6-ula', 'wi-fi', 'nat', 'cable', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home', 'system-ipv6-capable', 'system-software'}",KR,35.9615,129.3995,20240209,https://atlas.ripe.net/api/v2/probes/1005958/,Connected,AS
36,52844,118.1.0.128,2400:4053:3020:900:1:89ff:fe75:3803,4713.0,4713.0,118.0.0.0/12,2400:4000::/22,False,True,1,1706944117,1576254350.0,130778207,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'isp', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'wi-fi', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",JP,37.7795,140.4495,20240209,https://atlas.ripe.net/api/v2/probes/52844/,Connected,AS
37,52844,118.1.0.128,2400:4053:3020:900:1:89ff:fe75:3803,4713.0,4713.0,118.0.0.0/12,2400:4000::/22,False,True,1,1706944117,1576254350.0,130778207,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'isp', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'wi-fi', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",JP,37.7795,140.4495,20240209,https://atlas.ripe.net/api/v2/probes/52844/,Connected,AS
38,52844,118.1.0.128,2400:4053:3020:900:1:89ff:fe75:3803,4713.0,4713.0,118.0.0.0/12,2400:4000::/22,False,True,1,1706944117,1576254350.0,130778207,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'isp', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'wi-fi', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",JP,37.7795,140.4495,20240209,https://atlas.ripe.net/api/v2/probes/52844/,Connected,AS
39,62760,185.14.232.54,,199490.0,,185.14.232.0/22,,False,True,1,1707490919,1668773113.0,38603476,"{'wireless-isp', 'system-resolver-mangles-case', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-v5', 'system-ipv4-works', 'system-ipv4-stable-30d', 'home'}",CZ,49.9875,14.7505,20240209,https://atlas.ripe.net/api/v2/probes/62760/,Connected,EU
40,52844,118.1.0.128,2400:4053:3020:900:1:89ff:fe75:3803,4713.0,4713.0,118.0.0.0/12,2400:4000::/22,False,True,1,1706944117,1576254350.0,130778207,"{'system-ipv4-capable', 'native-ipv6', 'system-ipv6-capable', 'ftth', 'system-resolves-a-correctly', 'system-ipv4-stable-90d', 'ipv4', 'system-ipv4-stable-30d', 'home', 'ipv6', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d', 'system-v4', 'isp', 'system-ipv6-stable-30d', 'system-ipv6-works', 'nat', 'wi-fi', 'system-ipv4-works', 'fibre', 'system-resolves-aaaa-correctly', 'system-ipv6-stable-90d', 'dual-stack'}",JP,37.7795,140.4495,20240209,https://atlas.ripe.net/api/v2/probes/52844/,Connected,AS
